,id,date,dateYear,dateMonth,dateDay,rating,userName,content
685,686,20210203,2021,02,03,5,Sujeong Yang,"평소 생활을 건강하게 관리할 수 있도록 도와주는 어플입니다. 밀린 숙제를 진행하는 느낌이지만, 이렇게라도 하지 않으면 건강관리를 진행하지 않는 나 자신을 돌아 볼 수 있는 시간읗 가지게 됩니다. 4개월 동안 매우 만족하였습니다. ㅎㅎ"
686,687,20200812,2020,08,12,5,양은지,유용하게 잘 쓴 어플이에요~ 식단 칼로리가 잘되어있어서 칼로리 계산하기가 너무 좋았어요 !
687,688,20200312,2020,03,12,3,Google 사용자,"버그 좀 고쳐주세요 채팅하다보면 커서가 사라짐, 사진을 누르면 한번에 안뜨고 두번째에 뜸"
688,689,20191009,2019,10,09,5,Google 사용자,눔을 통해 건강한다이어트로 넘사벽같았던 다이어트고지를 넘을수있었어요 마음을 다독이고 고개를 끄덕이게하며 무리하지않은 식단속에서 일상을 유지해가며 격려받으며 다이어트와 건강한지속가능한 삶을 디자인해나갈수있다는 자신감이 생겼어요!
689,690,20200903,2020,09,03,1,나나,"칼로리 관리랑 운동 기록하는 게 다른 어플들보다 좋아서 잘 사용하고 있었는데, 결제 안 하면 그것도 이용할 수 없게 됐네요... 아쉽습니다 눔은 이제 삭제해야겠네요..."
690,691,20210620,2021,06,20,1,다다,앱이 제대로 작동도 안하고 ㅡㅡ 결제 알림도 없이 결제하시나요 취소요청했는데도 결제한것도 어이없고요 ㅡㅡ 빨리 환불해주세요
691,692,20210222,2021,02,22,1,신혜정,취소처리가 안되고 결제가 계속 들어오는 뭐이런게 다있나요 메일을 수회 보냈는데도 답도 없네요 빨리 처리해주세요
692,693,20200505,2020,05,05,5,누네띠네,다이어트 습관을 잡는데는 최고입니다! 작심3일에 무너디셨던 분들은 꼭 한번 이용해보길 추천드려요^^
693,694,20190805,2019,08,05,4,Google 사용자,시작한지 얼마되지는 않았지만 꾸준하게 할 수 있을 것 같아요. 누군가 날 코칭해주고 여럿이 공유하니 더 쉬운 것 같아요!
694,695,20200414,2020,04,14,5,Google 사용자,두달의 여정기간동안 식단기록과 가벼운운동만으로도 체중감량의 효과를 봤네요. 굿
695,696,20200803,2020,08,03,1,목캔디,"코칭쌤 맘에 안들어서 바꾸고 싶은데, 평가 안좋게 줘도 계속 기계적인 답으로 코칭하네요. 한번 정해진 코칭 선생은 바꿀 순 없나요? 할맛 안나서 돈만버리고 있네요"
696,697,20191124,2019,11,24,4,Google 사용자,지금 현재 두달 넘게 하고있는 사용자입니다. 좋은점은 식단 관리를 할수있어서고 두번빼는 코치님에게 직접 물어볼수있는것이 좋았습니다 그리고 단점은 시간대가 맞질않아 눔코치와의 대화가 끊긴다는점이 아쉬웠어요 그래도 좋은점은 제가 주간 야간을 도는 일을하는데 그걸 잘 기억해주시고 운동은 어떻게 진행했는지 그리고 운동 강도는 어땠는지 못했어도 격려해주는것에 대한것은 정말 좋았습니다 다만 제가 초반에 바로잡지못해서 식단관리도 안하고 그냥 한끼만 먹어버리고 그랬었습니다 그리고 그때에는 전혀 대화가없었습니다. 한달뒤에 이대론 안되겠다싶어서 코치님에게 직접 물어보고 할려는 의지가 생기는 그때부터 코치님이 그제서야 잘 대해주시는거같았습니다.(개인적인생각입니다) 하지만 아쉬운점은 응원 정도만 해주시는게 너무아쉬웠습니다. 제가 바라는건 예를들면)식단 1주 식단을 어떻게해야할지몰라 알려달라고했을때에 대한 답변 같은것들입니다..
697,698,20210105,2021,01,05,5,군고구미,4개월동안 했고 10.1키로 감량했어요 ! 살면서 이렇게 많이 빼본건 처음이네요 ㅎㅎ 다행히 코치님도 좋은분으로 배정 받아서 도움많이받았습니다
698,699,20210128,2021,01,28,5,Lee Bethania,눔은 지속가능한 다이어트 관리를 위한 최고의 프로그램입니다. 단기체중 감량 후 뒤따르는 요요현상 없이 건강하게 감량한 후 건강하게 유지하게 하고 건강을 증진시키는 좋은 습관을 갖게 해주는 최고의 체중감량 건강 지키미!
699,700,20211023,2021,10,23,5,화나게하지마,"인스타그램 광고로 우연히 가입해서 천원으로 일주일 서비스 받아봤는데 생각보다 도움이 많이 되었어요,특히 전*빈코치님이 제 눈높이에 맞춰 상담을 해주시고 좋게 말씀해주셔서 감동했습니다 ㅎㅎ 고작 일주일 했지만 그 사이에 기록하는 습관이 생겨서 좋아요 :)"
700,701,20191102,2019,11,02,2,Google 사용자,없는음식이 많고 있는음식도 기준이 모호한게 많아요 그리고 무엇보다 앱 접속이 안됨ㅋ
701,702,20190210,2019,02,10,2,Google 사용자,페이스북 로그인이 되지 않습니다. 서버와 연결할 수 없다는 코멘트가 일주일이 넘었는데 아직도 서버연결이 안되네요. 갤럭시9 S+ 모델입니다
702,703,20210419,2021,04,19,1,youngran park,1000원내고 체험하는 프로그램 신청했는데 문자온 아이디로 가입하려고했는데 계속 안된다고 하네요 오늘 전화 다시 주신다면서요?.연락없네요 그냥 취소해주세요. 가입아직 안된상태인데여 1000원 체험 끝나고 결제예정이라고 제 카드 번호 다 적었잖아요? 빨리 탈퇴해주세요!
703,704,20210430,2021,04,30,5,소망은혜해련,체험판사용자입니다. 다이어트 식단관리하는데 유용한앱입니다. 추천할정도로요~!!!^^
704,705,20220116,2022,01,16,4,헤헤헷,운동기록 잘못입력했을때 수정하기가 안됩니다 안드로이드도 업데이트 해주세요ㅠㅠ
705,706,20200815,2020,08,15,5,홍수진,코치가 매일 코칭해주시고 그룹에서도 응원받아서 동기부여가 확실한듯요 다이어트 여러가지 해 봤지만 눔은 천천히 건강하게 살 뺄수 있을거 같네요 아직 시작한지 얼마 안 됐지만 만족이요
706,707,20201003,2020,10,03,1,dapci ya,뭐 어쩌라는 건지;;; 앱 들어갔는데 몇년전 깔았다 지운후 다시 깐거라 계정 다 만들고 홈에 가려는데 무슨 프로그램 어찌고 되지도 않는데 계속 하라네요;;; 계속 아이디도 없는데 아이디 치라하고 뒤로가기 하나도 안되고;;;;;;;;;; 왜 이러는거죠 쫌 많이 짜증나네요;
707,708,20191130,2019,11,30,5,Google 사용자,"심리적,신체적.정신적으로 도움되는 앱입니다 덧붙여 체중감량까지~~"
708,709,20200527,2020,05,27,5,최선희,자신을 자주 정비할수 있어서 좋네요 몰라서 안 하는게 아니고 알면서도 하기어려운게 다이어트 니까요
709,710,20201013,2020,10,13,5,김연태,건강한 음식을 먹으며 그날 그날 미션따라 운동을하면서 살빠지고 있어요 좋은 친구를 만난 느낌이여서 요즘 행복하답니다~ 룸 쭈욱 함께 하고파요
710,711,20200408,2020,04,08,5,Google 사용자,안녕하세요 잘 쓰고있는데 왜 쓰다보면 일본어가 나오는건가요 한국어로 잘 나오다가 가끔그래요
711,712,20200325,2020,03,25,5,Google 사용자,다이어트 원한다면 한번 해보는것도 좋은듯!! 일단 식단을 매일 쓰기땜에 먹는걸 신경쓰게됨
712,713,20210502,2021,05,02,5,심효준,"일주일 사용후기 - 정보와 동기부여, 적절한 응원까지. - 운동 및 식이 점검으로 비대면 프로그램으로써 매우 훌륭함"
713,714,20200306,2020,03,06,1,Google 사용자,눔 로그인이 안되어서 결제를 했음에도 계속 이용하지 못하고 있습니다. 메일로도 요청했는데 답이 없네요 ㅠㅠ
714,715,20190807,2019,08,07,4,Google 사용자,사용도편하고 좋아요 단 걷기 카운팅이 제대로 되지않는경우가 있어요
715,716,20200802,2020,08,02,3,김칠리,프로그램은 좋은데 어플 오류가 너무 심해요 저만 유독 그런 건가요? 매번 인증 올릴 즈음에 어플이 안들어가져요... 저녁 내내 접속 시도하다가 결국 이 새벽에야 미션글을 올리는데 혹시 인정 안돼서 환급 못받으면 어쩌지 싶어지네요... 환급 못받아도 건강챙겼으니 됐지 하고 넘기고 싶은데 한두푼도 아니고 어플 오류로 미션클리어를 못한 거라 억울한 마음이 드는 건 어쩔 수 없나봐요 그리고 오류로 미션 진행 안되는 게 이번이 처음도 아니란 말예요ㅜㅜㅜㅜ... 스트레스.....
716,717,20200407,2020,04,07,5,Google 사용자,"눔을 시작하면서 식단, 체중, 운동을 기록하게 되니까 자연스럽게 생활습관이 바뀐 것 같아요!"
717,718,20181218,2018,12,18,2,Google 사용자,머니백 7일 이내 환불요청합니다. 너무느리고 바쁜와중에 해야되는데 불편한 것 같습니다. 환불에 대해서도 불편하네요
718,719,20200229,2020,02,29,5,Google 사용자,걸음 수 측정이 자동으로 안되는게 아쉽지만 그외에 부분은 다 만족스러워요!
719,720,20200201,2020,02,01,1,Google 사용자,가입하기해서 가입할 아이디 입력했는데 유효하지않는 아이디래요.......구글이랑 페이스북으로도 가입이안되네요
720,721,20210125,2021,01,25,1,Y S,결제까지 마쳤는데 개인정보 다운에 오류가 발생했다면서 아무것도 되지않음...이게뭔..
721,722,20191022,2019,10,22,4,Google 사용자,좋아요 다이어트 뿐 아니라 건강 관리에 도움이 되었어요^^4개월간 잘 관리 했습니다
722,723,20200128,2020,01,28,5,Google 사용자,똑똑하게 다이어트 하고싶은분들은 꼭 이용 추천드려요~ 덕분에 4달동안 건강하게 7키로 감량했답니다🤗
723,724,20210318,2021,03,18,2,박선영,2일사용해봤ㅁ는데...그냥그랬음 그리고 천원으로 1주일사용료라면서 1599원 빼감..ㅡㅡ;;해외수수료라나...도둑놈들...처음부터 잘 명시를 해놓던가 짜증나서 취소합니다.
724,725,20190802,2019,08,02,4,Google 사용자,건강한 다이어트를 할 수 있도록 도움을 줍니다 많은 정보와 운동방법을 알려주며 격려와 힘을 줍니다
725,726,20201201,2020,12,01,5,김서희,첫 다이어트 유료 어플이어서 그런건디는 모르겠지만 다른 다이어트 어플들에 비해서 더 관리해주는 느낌이에요 ㅎㅎ
726,727,20210608,2021,06,08,1,Eunju Lee,취소하는게 너무나 복잡하고 어려운듯하네요.. 제꺼 취소해주세요.
727,728,20201026,2020,10,26,1,김한나,진짜 웬만하면 쓴소리안하고 어플만들분들 애쓰시겠거니 해서 좋은소리만하는데요 개인코치라는분이 문자?를하는데 5분만에답장해도 1시간이 넘어야 답장하나 받을수있어요 처음인데도말이죠 아마 계획하나 세울려면 1주일은 걸릴듯하네요 최악입니다 차라리 무료 다이어트 어플이 훨씬 효율적이고 좋았습니다 진짜로 정말로 최악입니다
728,729,20200216,2020,02,16,2,Google 사용자,2주 정도 사용하고 있었는데 현재 걸음수 확인이 안되고 계속 0 이에요 만보기가 작동을 안해요
729,730,20210412,2021,04,12,1,박소희,1주일 체험 신청하고 결제 후 식사 1끼 등록 후엔 채팅에 코치 답글도 보이지 않더니 이제는 아예 어플이 구동되지 않네요. 1주일 체험 후 만족하면 큰맘 먹고 결제하고자 했는데 기본적인 구동도 안되는 시스템이라면 체험하기 비용 천원도 환불 요청드립니다.
730,731,20210103,2021,01,03,1,박재향,작년 8월이후로 사용안하고 있다가 어제 179000원가량이 자동결제가 갑자기 되서 놀랐습니다 적어도 몇일뒤에 자동결제 된다고 메세지라도 보내주셔야 되는거 아닌가요? 환불 무조건 해주세요
731,732,20210502,2021,05,02,1,고인재,아니 일주일이넘게 결제 취소 삭제 다해도 이멜 연락도 없고 결국 13만원 정기결제되고 모하는거임?? 일안하시나요? 해지 신청만 몇번을 해야 되는건가요?? 절대쓰지마세요 별한개도 아까움
732,733,20191203,2019,12,03,4,Google 사용자,건강한 다이어트를 하고픈 분들께 추천합니다.칼로리 계산으로 식단관리가 편리하고 코치님들의 정보와 격려로 좌절하지않고 다디어트를 할수 있습니다.
733,734,20200715,2020,07,15,1,hyeonjeong suh,"저는 추천안합니다. 우선코칭 해주시는분 정말 성의없고 기계적이시더라구요. 질문에 답도 늦고요 S9인데 만보기 체크안되고, 돈 아까워서 머니백 미션 간신히 버텼네요."
734,735,20190921,2019,09,21,2,Google 사용자,만보기 사용하고 싶어 설치했는데... 걸음 수 측정이 잘 안되네요. 다른 기능들은 나름 괜찮음...
735,736,20200308,2020,03,08,3,Google 사용자,음식먹을때 좀더 조심할수있고 운동들도 따라할수 있는건 좋은데 만보기가 작동을 잘 안하네요....
736,737,20200929,2020,09,29,1,미니서수,솔까말 진심 귀찮아짐. 관리해주는 코치 잘 만나야 관리 잘해서 으쌰으쌰한다지만 내경우에는 잘못만나서 버린 케이스.AI랑 대화해도 이정도는 아닐듯
737,738,20210707,2021,07,07,1,박유희,환불부탁드립니다 지금 리뷰보니까 환불요청 한두개가 아닌데 처음 일주일 무료체험후에 1000원결제된후 승인취로 됬길래 가입안된줄알고 가만있었더니 오늘 9만원이 결제되고 이거 너무 하네요. 솔직히 한달에 5만원은 좀 아니지않나요 그리고 누가봐도 헷갈리게 1000원 취소되고 가입안된줄알고 가만있다가 이런식으로 환불요청이 한두개가 아닐것같은데 미리 7일되는 전날 문자라도 보내줘야 되는거 아닌가요?? 담날에 결제된다고 문자라도 보내줘야죠 이건아닌거같아요 이름 박유다 에요 얼른 카드취소 승인해주세요
738,739,20210217,2021,02,17,1,신동호,그룹도 매칭 안된체 물어보기 전까지 방치되고 코치와 연락도 4시간에 한번정도 됨. 코치가 오전 10시부터 6시까지 일하는걸 생각하면 하루에 2번이상 대화불가
